speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model,processing_time
SPEAKER_00, E o que aconteceu logo depois dessa matéria?,19.82,22.08,"A imagem mostra uma pessoa falando, provavelmente em um contexto de mídia social, como TikTok, indicado pelo logotipo no canto inferior direito. Há uma referência a ""Lula"" no fundo, sugerindo que o assunto pode estar relacionado a política. A confiança neste contexto é alta, com um grau de 0.9.",0.9,neutro,média,"['neutro', 'neutro']",169,large-v3,
SPEAKER_00," O Bolsonaro foi denunciado pela PGR, a Procuradoria Geral da República, por tentativa de golpe de Estado.  Denunciado ao STF.  Se você achou que isso ia ficar barato, claro que não.",22.22,33.46,"A imagem parece ser uma captura de tela de um vídeo ou postagem em uma rede social, possivelmente TikTok, dada a presença de um logotipo do aplicativo no canto superior direito. O texto em destaque na imagem é em português e parece ser uma denúncia ou acusação, mencionando ""Bolsonaro"", ""PGR"", ""STF"", e ""denunciado"". A expressão ""DENUNCIADO"" está em destaque em azul, sugerindo que o texto é uma parte importante da mensagem. O contexto sugere que pode ser uma discussão sobre política, possivelmente relacionada a uma denúncia formal contra Jair Bolsonaro, o presidente do Brasil, por parte do Procurador-Geral da República (PGR) e o Supremo Tribunal Federal (STF). O grau de confiança é 0.8, indicando que a interpretação é baseada em elementos visíveis na imagem e conhecimento do contexto.",0.8,raiva,média,"['raiva', 'raiva', 'triste']",169,large-v3,
SPEAKER_00, Porque Alexandre de Moraes vira alvo da justiça dos Estados Unidos em processo movido por empresa de Donald Trump.  Ministro do STF é acusado de violar a soberania americana por ter ordenado a remoção de postes com desinformação de conta de direita nas redes sociais.,33.54,49.3,"A imagem parece ser uma captura de tela de um vídeo ou postagem em uma plataforma de mídia social, possivelmente TikTok, dada a presença de um logotipo do aplicativo na parte inferior direita. O texto principal é em português e parece ser um título de noticia ou um título de vídeo, mencionando ""Moraes"", ""Justiça"", ""EUA"", ""processo"", e ""Trump"". Há também uma menção a uma pessoa chamada ""Amanda Péchy"" como o autor do conteúdo. O texto é escrito em uma combinação de letras maiúsculas e minúsculas, o que pode indicar um estilo informal ou uma tentativa de destaca-los. O título sugere que o conteúdo pode estar relacionado a uma discussão sobre um processo judicial envolvendo um ministro do Supremo Tribunal Federal do Brasil, possivelmente envolvendo o presidente dos EUA, Donald Trump. O contexto sugere que o vídeo pode ser uma análise ou discussão sobre esse assunto. O grau de confiança é 0.8, dado que a imagem parece ser uma captura de tela de um vídeo ou postagem em uma plataforma de mídia social.",0.8,triste,média,"['raiva', 'triste', 'triste']",169,large-v3,
SPEAKER_00, Tá vendo?  E o pior é que não parou por aí.,50.14,52.32,"A imagem mostra uma pessoa sorrindo para a câmera. No fundo, há textos em português, incluindo palavras como ""Justiça"", ""postos"", ""personalizar"", e ""TikTok"". Há também um logotipo do TikTok e um nome de usuário ""@marcospaulonews"". O contexto sugere que a imagem pode ter sido tirada em um ambiente relacionado à mídia social, possivelmente durante um evento ou uma transmissão ao vivo. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",169,large-v3,
SPEAKER_00, Porque o grupo empresarial de Donald Trump contratou advogados muito experientes para processar Moraes nos Estados Unidos.,52.36,57.92,"A imagem parece ser uma captura de tela de uma publicação em uma plataforma de mídia social, possivelmente TikTok, dada a presença do logotipo do TikTok na parte inferior da imagem. O texto em português sugere que há uma discussão sobre um grupo empresarial e advogados envolvidos em um processo contra Donald Trump nos Estados Unidos. A data mencionada é 20 de fevereiro de 2025, o que parece ser uma data futura, o que pode indicar que a imagem é uma montagem ou uma captura de tela de um vídeo antigo. O contexto sugere que pode ser uma discussão sobre um evento político ou jurídico envolvendo Donald Trump. O grau de confiança é 0.7.",0.7,raiva,baixa,"['raiva', 'neutro']",169,large-v3,
SPEAKER_00, Esses dois advogados.  Aqui são da elite.  E já foram ex-procuradores também.,58.2,62.4,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com uma pessoa falando diretamente para a câmera. Há textos em espanhol na imagem, incluindo ""NOS ESTADOS UNIDOS"" e um logotipo do TikTok. O contexto sugere que pode ser um vídeo de uma pessoa falando sobre os Estados Unidos, possivelmente em um contexto político ou social. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'neutro']",169,large-v3,
SPEAKER_00, Mas aí vem o Xandão e quer dobrar a aposta.  Se liga.  Moraes multa X em 8 milhões após rede se recusar a fornecer dados de conta atribuída a blogueiro.,62.72,72.02,"A imagem parece ser uma captura de tela de um vídeo ou postagem em uma plataforma de mídia social, possivelmente TikTok, dada a presença do logotipo do TikTok na parte inferior da imagem. O texto em destaque parece ser uma transcrição de uma notícia ou reportagem, com referências a nomes como ""Moraes"", ""Allan dos Santos"", e ""STF"" (Supremo Tribunal Federal), sugerindo um contexto político ou jurídico. O texto menciona multas e ações judiciais, possivelmente relacionadas a um caso específico. O título ""POLÍTICA"" na parte superior indica que o conteúdo está relacionado à política. O grau de confiança é 0.8, dado que a imagem parece ser uma captura de tela de conteúdo jornalístico e o contexto sugere uma discussão sobre assuntos políticos.",0.8,raiva,média,"['raiva', 'raiva', 'triste']",169,large-v3,
SPEAKER_00, O Alan dos Santos.  Envolvendo o Alan dos Santos.,72.1,74.04,"A imagem parece ser uma captura de tela de um vídeo de uma rede social, possivelmente TikTok, com uma pessoa falando. O texto em destaque na imagem é em português e parece ser uma transcrição ou resumo de algo que está sendo dito. Há também um logotipo do TikTok e o nome de uma conta de usuário. O contexto sugere que pode ser um vídeo de notícias ou discussão sobre política, dado o termo ""POLÍTICA"" no canto superior da imagem. O grau de confiança é 0.8.",0.8,neutro,alta,"['neutro', 'neutro', 'neutro']",169,large-v3,
SPEAKER_00," Tá aqui, ó.",74.4,74.86,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com uma pessoa falando diretamente para a câmera. Há um logotipo do TikTok na parte inferior direita e o nome ""DOS SANTOS"" em letras grandes e coloridas. O fundo parece ser uma imagem de um jornal ou site de notícias, com texto em português e o logotipo ""g1"" no canto superior esquerdo. O contexto sugere que pode ser um vídeo de notícias ou uma entrevista, possivelmente em um programa de TV ou em um canal de notícias no TikTok. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'neutro']",169,large-v3,
SPEAKER_00, O ministro determinou em outubro que a rede social fornecesse dados cadastrais de uma conta de Alan dos Santos.  A decisão foi descumprida pela rede do bilionário Elon Musk.,75.08,83.42,"A imagem parece ser uma captura de tela de um vídeo ou postagem em uma plataforma de notícias ou mídia social, possivelmente do G1, uma plataforma brasileira de notícias. O texto menciona ""Moraes multa multa X em R$ 8 milhões"", sugerindo uma noticia sobre uma multa de R$ 8 milhões. Há também menção a ""Ministro determinou"", ""rede social"", ""dados cadastrais"", ""Allan dos Santos"", e ""Elon Musk"", o que pode indicar um contexto de discussão sobre uma decisão judicial, possivelmente relacionada a uma disputa legal envolvendo essas pessoas ou empresas. O texto está em português e parece ser uma transcrição de um vídeo ou postagem, com uma mão apontando para o texto. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",169,large-v3,
SPEAKER_00," Eu, como falei, vou pagar pra ver.  Já comprei minha pipoca.  Já comprei minha Coca-Cola.",83.6,88.34,"A imagem parece ser uma captura de tela de um vídeo de uma entrevista ou reportagem, possivelmente de uma emissora de notícias, como o G1, indicado pelo logotipo no canto superior esquerdo. O texto ""POLÍTICA"" sugere que o tema da entrevista é político. Há uma menção a ""EU COMO COMO COMO FALEI"", que parece ser um meme ou um efeito de texto adicionado, possivelmente para humor ou ironia. O logotipo do TikTok e o nome de usuário ""@marcospaulonews"" sugerem que o vídeo pode ter sido compartilhado em uma plataforma de mídia social. O contexto sugere que o vídeo é de uma entrevista ou reportagem sobre política, possivelmente com um tom humorístico ou satírico. O grau de confiança é 0.8.",0.8,feliz,baixa,"['feliz', 'neutro']",169,large-v3,
SPEAKER_00, Tô só sentado aqui.  No sofá.  VIP.  Esperando a queda do cabeça de ovo.,88.4,92.76,"A imagem mostra uma pessoa sorrindo, com o rosto em destaque. Há um logotipo do TikTok e o nome ""@marcospaulonews"" no canto inferior direito. No canto superior esquerdo, há o texto ""g1"" e ""POLÍTICA"", sugerindo que a imagem pode estar relacionada a um conteúdo de notícias ou discussão política. O contexto sugere que a imagem pode ter sido capturada de um vídeo no TikTok, possivelmente relacionado a uma discussão ou reportagem sobre política. O grau de confiança é 0.8.",0.8,raiva,baixa,"['raiva', 'triste', 'neutro']",169,large-v3,
SPEAKER_00," E a notícia da vez é que, por essa, Moraes não esperava.  Donald Trump entrou no caso e o caldo engrossou para o lado do ministro do STF.  Basicamente, o deputado Eduardo Bolsonaro resolveu levar a briga com Alexandre de Moraes para o território americano,  buscando enquadrá-lo por conspiração contra os direitos fundamentais.  E não é que encontrou ouvidos atentos?  Um advogado ligado à gestão Trump teria apontado que, nos Estados Unidos,",0.0,26.08,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com uma imagem de um homem de terno e a mão no queixo, possivelmente em uma pose de pensamento ou de espera. O texto em português na imagem sugere uma mensagem de inscrição ou convite para se inscrever em algo, possivelmente relacionado a uma discussão ou debate sobre um ministro do STF (Supremo Tribunal Federal do Brasil) e Donald Trump. O contexto sugere que o vídeo pode estar relacionado a uma discussão política ou jurídica, possivelmente envolvendo o ministro do STF e o ex-presidente dos Estados Unidos, Donald Trump. O nível de confiança é 0.8.",0.8,raiva,média,"['raiva', 'raiva', 'neutro']",133,large-v3,
SPEAKER_00," impedir alguém de exercer suas liberdades pode render até 10 anos de prisão.  Se Moraes já estava acostumado a ser chamado de xerife por aqui,  agora pode estar na mira da lei do velho oeste americano.  Afinal, nos Estados Unidos, coagir à liberdade de expressão é coisa séria,  e Eduardo Bolsonaro quer ver se a corda aperta para o ministro.  Agora resta saber se Trump vai realmente se envolver e gerar uma crise diplomática,  ou se Alexandre de Moraes vai continuar exercendo suas atribuições normalmente.",26.08,55.12,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com uma mensagem em português. O texto principal sugere que alguém está sendo acusado de ter emitido decisões que poderiam ser consideradas como infrações, como a aplicação de sanções a empresas de redes sociais. O nome ""Moraes"" é mencionado, sugerindo que este é o nome da pessoa em questão. O texto também menciona ""Donald Trump"", mas não há evidências claras de que ele esteja diretamente envolvido na situação descrita. O contexto sugere que pode ser um debate ou noticiação sobre uma possível infração cometida por uma pessoa em posição de autoridade, possivelmente no Brasil, dada a menção ao ""STF"" (Supremo Tribunal Federal). O nível de confiança é de 0.8, pois a imagem é uma captura de tela e não há contexto adicional para confirmar a veracidade dos fatos mencionados.",0.8,raiva,baixa,"['raiva', 'triste', 'neutro']",133,large-v3,
SPEAKER_00, E aí?  Qual a sua opinião sobre o assunto?  Você acha que Donald Trump tem mesmo que se meter em assuntos do Brasil?,55.56,60.9,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores rosa e azul. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada à plataforma de mídia social TikTok. O grau de confiança é 1.",1.0,neutro,média,"['neutro', 'neutro']",133,large-v3,
SPEAKER_02," Então, olhando isso e vendo ela dessa forma, eu sei o que ela passou.  No depoimento ela treme, ela se coça todinha.  Isso aqui é uma resposta do corpo dela, respondendo ao que ela sofreu.  Eu acho que isso aqui não tem perdão, isso aqui é um crime.  E eu acho que pessoas como ele não deviam nem estar em cargo de poder,",0.0,16.8,"A imagem mostra uma mulher de cabelo castanho, preso em um coque, vestindo uma camiseta roxa e um colar. Ela está em um ambiente ao ar livre, com árvores e um céu escuro ao fundo. Há uma segunda pessoa, vestindo preto, parcialmente visível no canto inferior direito da imagem. O texto em português na parte inferior da imagem diz ""Então, olhando isso"". O contexto sugere que a imagem pode ter sido tirada de um vídeo, possivelmente de uma entrevista ou documentário, dada a qualidade do vídeo e o estilo da imagem. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",2,large-v3,
SPEAKER_02," nem cargo de liderança, nem cargo de confiança.  Eu acho que pessoas como ele deveriam estar presos.",16.94,21.84,"A imagem mostra uma mulher com cabelos longos e pretos, vestindo uma blusa branca. Ela está em um ambiente ao ar livre, com uma rua, árvores e casas ao fundo. A imagem parece ser uma captura de tela de um vídeo, possivelmente de uma plataforma de streaming ou de uma transmissão ao vivo, dada a qualidade do vídeo e a presença de uma figura em miniatura na esquina inferior direita, que parece estar falando. Não há textos ou legendas visíveis na imagem. O contexto sugere que pode ser uma entrevista ou reportagem, mas não há informações adicionais para confirmar isso. O grau de confiança é 0.7.",0.7,raiva,média,"['raiva', 'raiva', 'triste']",2,large-v3,
SPEAKER_03," Nojento, asqueroso, sem palavras.  É um absurdo, né?",24.040000000000003,28.9,"A imagem mostra uma mulher com cabelos longos e pretos, vestindo uma blusa branca. Ela está em um ambiente ao ar livre, com uma rua, árvores e casas ao fundo. A imagem parece ser uma captura de tela de um vídeo, possivelmente de uma plataforma de streaming ou de uma transmissão ao vivo, dada a qualidade do vídeo e a presença de uma figura em miniatura na esquina inferior direita, que parece estar falando. Não há textos ou legendas visíveis na imagem. O contexto sugere que pode ser uma entrevista ou reportagem, mas não há informações adicionais para confirmar isso. O grau de confiança é 0.7.",0.7,raiva,média,"['raiva', 'raiva', 'triste']",2,large-v3,
SPEAKER_03," Uma pessoa como a Vilela, contratar um homem nessas condições,",28.9,34.44,"A imagem mostra uma mulher com cabelo escuro e brincos, olhando para o lado. No canto inferior direito, há uma figura em miniatura de uma mulher com o mesmo cabelo e vestindo um vestido preto, parecendo estar em uma conversa. O fundo é desfocado, mostrando uma rua com árvores e uma casa. No canto inferior esquerdo, há um texto em português que parece ser um título ou descrição, mas é parcialmente cortado. No canto inferior direito, há um texto em português que parece ser uma legenda ou subtítulo, mencionando ""uma pessoa como Leandro Vilela"". O contexto sugere que pode ser uma cena de um vídeo, possivelmente de uma série ou documentário, com legendas em português. O grau de confiança é 0.8.",0.8,raiva,baixa,"['raiva', 'neutro']",2,large-v3,
SPEAKER_03, capaz de fazer isso com uma menina dessa.,34.54,36.64,"A imagem mostra uma mulher com cabelo preto, vestindo um top preto e uma corrente de ouro ao pescoço. Ela está em um ambiente ao ar livre, com árvores e um carro parcialmente visível no fundo. A imagem parece ser uma captura de tela de um vídeo, possivelmente de uma série ou filme, dada a qualidade do vídeo e o estilo da imagem. Não há textos, placas, legendas ou logotipos visíveis na imagem. O contexto sugere que pode ser uma cena de uma produção audiovisual, possivelmente de TV ou filme. O grau de confiança é 0.8.",0.8,raiva,baixa,"['raiva', 'neutro']",2,large-v3,
SPEAKER_01," Não tem valores pra agir assim como a moça que tá precisando de um emprego,",37.260000000000005,43.5,"A imagem mostra uma mulher com cabelo preto, vestindo um top preto e uma corrente de ouro ao pescoço. Ela está em um ambiente ao ar livre, com árvores e um carro parcialmente visível no fundo. A imagem parece ser uma captura de tela de um vídeo, possivelmente de uma série ou filme, dada a qualidade do vídeo e o estilo da imagem. Não há textos, placas, legendas ou logotipos visíveis na imagem. O contexto sugere que pode ser uma cena de uma produção audiovisual, possivelmente de TV ou filme. O grau de confiança é 0.8.",0.8,raiva,média,"['raiva', 'triste', 'raiva']",2,large-v3,
SPEAKER_01," em defesa, que quer o melhor pra ela, ser vítima de toda essa opressão.",43.5,47.66,"A imagem mostra uma mulher falando ao microfone de um jornalista. Ela está ao ar livre, com árvores e um carro ao fundo. Há uma legenda em português na parte inferior da imagem que diz ""não tem valores pra agir,"" e uma menção de ""não tem valores"" na parte inferior esquerda. A confiança na interpretação é alta, com um grau de 0.9.",0.9,triste,média,"['triste', 'triste']",2,large-v3,
SPEAKER_01," Como se ela pudesse trocar o corpo dela por um serviço ou algo.  É um escandaloso, é um absurdo.",47.7,53.92,"A imagem é completamente preta, sem nenhum texto, logotipo, imagem ou qualquer outro elemento visível. Não há contexto discernível. O grau de confiança é 0.",0.0,raiva,alta,"['raiva', 'raiva', 'raiva']",2,large-v3,
SPEAKER_00," Não é possível tolerar que a gente,",54.74,57.62,"A imagem é completamente preta, sem nenhum texto, logotipo, imagem ou qualquer outro elemento visível. Não há contexto discernível. O grau de confiança é 0.",0.0,triste,média,"['raiva', 'triste', 'triste']",2,large-v3,
SPEAKER_00," que desrespeita uma mulher, uma mãe, uma companheira de trabalho.  Principalmente se essa agressão vem de uma pessoa que ocupa ou almeja qualquer cargo público.",57.62,68.52,"A imagem parece ser uma captura de tela de um vídeo ou uma imagem de um vídeo, possivelmente de uma campanha ou publicidade. O texto em destaque é ""NÃO É É MAIS POSSÍVEL TOLERAR QUE QUE GENTE"", que é repetido várias vezes na imagem. Há também um logotipo em preto e branco no canto superior esquerdo, mas é difícil identificar o que representa. A imagem está em preto e branco, o que sugere que pode ser uma imagem de um filme ou uma série de televisão. O contexto sugere que pode ser uma campanha de conscientização ou de apoio a uma causa, possivelmente relacionada à tolerância ou à igualdade. O grau de confiança é 0.8.",0.8,raiva,média,"['raiva', 'triste', 'raiva']",2,large-v3,
SPEAKER_04," Mulheres de Aparecida, contem comigo.",68.98,71.64,"A imagem mostra uma pessoa em primeiro plano, vestindo uma camisa branca, com um fundo escuro e nebuloso, possivelmente uma cidade à distância. Há uma legenda em português na parte inferior da imagem que diz: ""Mulheres de Aparecida, contem comigo!"" Este texto sugere que a imagem pode estar relacionada a uma campanha ou evento público, possivelmente relacionado a uma figura pública ou uma organização. O contexto sugere que pode ser uma propaganda ou um vídeo promocional. O grau de confiança é 0.9.",0.9,feliz,média,"['feliz', 'feliz', 'neutro']",2,large-v3,
SPEAKER_04, Chega!,75.22,75.94,"A imagem é extremamente escura, dificultando a identificação de detalhes. Não é possível discernir textos, logotipos ou elementos visíveis. O grau de confiança para a interpretação da imagem é 0.",0.0,raiva,alta,"['raiva', 'raiva', 'raiva']",2,large-v3,
SPEAKER_04," O grupo do Gustavo Mendanha e Leandro diz defender as mulheres,",76.0,80.12,"A imagem mostra uma pessoa com cabelo encaracolado, vestindo um traje escuro, em um fundo escuro. Há uma segunda pessoa, em miniatura, no canto inferior direito, também com cabelo escuro e vestindo um traje escuro. Ambas as pessoas estão em um ambiente que parece ser um estúdio de gravação, possivelmente para um vídeo educativo ou informativo. Há texto em português na imagem, que parece ser parte de uma tradução ou legendagem, mencionando ""Chega! O grupo do Gustavo Mendanha"". O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'feliz', 'neutro']",2,large-v3,
SPEAKER_04," mas são os mesmos que fecham os olhos pras mais vulneráveis.  Falam de respeito, mas pagam diárias de R$ 15 mil,   e acham que podem comprar nosso silêncio.  Enquanto fazem discursos moralistas para enganar a população,",80.44,95.34,"A imagem mostra uma pessoa com cabelo encaracolado, vestindo uma camiseta preta, em um fundo escuro. Há uma segunda pessoa, em uma imagem menor, no canto inferior direito, que parece estar em um gesto de falar ou explicar algo. Há texto em português na parte inferior da imagem, que parece ser uma tradução ou legendas de uma fala. O contexto sugere que pode ser uma cena de um vídeo, possivelmente de uma série, filme ou evento, onde a segunda pessoa está interpretando ou traduzindo o que a primeira pessoa está dizendo. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",2,large-v3,
SPEAKER_04, sabe o que acontece nos bastidores da campanha deles?  Mulheres são humilhadas e abusadas.,95.46,102.32,"A imagem mostra uma pessoa em primeiro plano, com a silhueta de outra pessoa ao fundo. A pessoa em primeiro plano está de costas para a câmera, enquanto a outra pessoa está de frente, com os braços cruzados. O fundo é completamente preto, o que sugere que a imagem pode ter sido tirada em um estúdio ou em um ambiente escuro. Não há textos, placas, legendas ou logotipos visíveis na imagem. O contexto pode ser uma apresentação, uma reunião ou um evento formal, mas não há informações adicionais para confirmar isso. O grau de confiança para inferir o contexto é de 0.5.",0.5,raiva,baixa,"['raiva', 'triste']",2,large-v3,
SPEAKER_05," Antes dele me oferecer os R$ 400, ele falou que tinha uma proposta.",104.58,108.8,"A imagem mostra uma pessoa em primeiro plano, com a silhueta de outra pessoa ao fundo. A pessoa em primeiro plano está de costas para a câmera, enquanto a outra pessoa está de frente, com os braços cruzados. O fundo é completamente preto, o que sugere que a imagem pode ter sido tirada em um estúdio ou em um ambiente escuro. Não há textos, placas, legendas ou logotipos visíveis na imagem. O contexto pode ser uma apresentação, uma reunião ou um evento formal, mas não há informações adicionais para confirmar isso. O grau de confiança para inferir o contexto é de 0.5.",0.5,neutro,média,"['neutro', 'raiva', 'neutro']",2,large-v3,
SPEAKER_05," Eu perguntei que proposta, e ele falou bem assim...  Eu queria me aliviar.  Aí eu falei, eu não entendi.  Aí ele...  Tem mais de 40 dias que eu tô sem fazer nada com a minha esposa.",108.96,120.84,"A imagem mostra uma cena com duas pessoas. Uma delas está em silhueta, com a face voltada para trás, enquanto a outra está em primeiro plano, com o rosto visível. Ambas estão em um ambiente escuro, com um fundo neutro. Há um texto em português na parte inferior da imagem, que parece ser uma tradução de uma frase em outra língua. O texto lê: ""Que ele, antes dele me oferecer"". Não há logotipos ou placas visíveis na imagem. O contexto sugere que pode ser uma cena de um vídeo, possivelmente de uma apresentação ou de uma conversa, mas não há informações adicionais para confirmar o tipo de mídia ou evento. O grau de confiança é 0.7.",0.7,triste,alta,"['triste', 'triste', 'triste']",2,large-v3,
SPEAKER_05," Eu falei, eu ainda não entendi.  Mas eu já tinha entendido, só que pra não ficar aquele negócio chato, que já tava chato pra mim.  Aí ele...  Eu tava na hora, eu tava com uma calça e uma blusinha assim, um cropped.  E aí dava pra mostrar minha tatuagem da costela.  Aí ele queria, porque queria ver essa tatuagem, e pediu pra me levantar.  Só que eu não levantei.  Aí na hora que eu falei que eu não queria de jeito nenhum, ele...  Ele levantou, porque ele já tava em pé pra ver minha tatuagem.  E ele começou a colocar a mão no meu seio direito.",121.02,153.0,"A imagem mostra uma cena em preto e branco com uma figura em silhueta, possivelmente uma mulher, em primeiro plano, e uma outra pessoa em segundo plano, vestida com roupas formais, que parece estar falando ou apresentando algo. Há um texto em português na parte inferior da imagem que diz: ""e uma blusinha assim, um um cropped"". O contexto sugere que pode ser uma cena de um vídeo educacional ou informativo, possivelmente relacionado a moda ou estilo, dada a menção à blusa e ao cropped. O grau de confiança é 0.8.",0.8,raiva,baixa,"['raiva', 'triste']",2,large-v3,
SPEAKER_05," E ele...  Eu tirava, e ele falava que não.  E eu...  Ele colocava a minha mão na parte íntima dele.  E ele colocava a minha mão lá, e ele passava a minha mão no corpo...  A mão dele no meu corpo inteiro.  Pegava nas minhas partes íntimas e...  E aí ele viu que eu não queria, porque eu tava resistindo.",153.4,176.06,"A imagem mostra uma cena com duas pessoas em um ambiente escuro. Uma figura está em silhueta, com a mão levantada, enquanto a outra pessoa está em pé à direita, vestindo um traje escuro. Não há textos, placas, legendas ou logotipos visíveis na imagem. O contexto sugere que pode ser uma cena de teatro, uma apresentação ou um vídeo de uma produção artística. O grau de confiança é 0.8.",0.8,raiva,baixa,"['raiva', 'triste']",2,large-v3,
SPEAKER_05," Aí eu comecei a fazer isso.  Comecei a meio que falar muito alto.  Ele falava pra mim falar muito baixo, por causa das pessoas que tinham morando atrás.",176.2,183.04,"A imagem mostra uma silhueta feminina em primeiro plano, com o rosto voltado para trás, e uma pessoa de frente, vestindo um vestido preto, em segundo plano. Há texto em português na imagem, que parece ser parte de uma apresentação ou discurso, com frases como ""Ele viu que que eu eu não não queria"". O fundo é escuro, o que sugere um cenário de teatro ou de uma apresentação formal. Não há evidências claras de que a imagem esteja associada a uma TV, rede social específica ou evento em particular. O grau de confiança é 0.7.",0.7,raiva,baixa,"['raiva', 'triste', 'neutro']",2,large-v3,
SPEAKER_05," Aí eu peguei e fui embora.  Eu cheguei em casa, ele me mandou 15 reais da diária.  Me mandou 15 reais do dia que eu trabalhei, e eu bloqueei ele.",183.76,196.08,"A imagem mostra uma pessoa em silhueta, com o rosto e parte do corpo escondido por sombras, enquanto outra pessoa está em primeiro plano, vestindo um traje escuro e fazendo um gesto com a mão. O texto ""15 reais"" está visível na parte inferior da imagem. O contexto sugere que pode ser uma cena de teatro ou performance artística, possivelmente em um palco. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",2,large-v3,
SPEAKER_05," Tá bom, tchau.  Tá ok.",201.8,203.88,"A imagem mostra uma pessoa em silhueta, com a mão levantada, em um fundo escuro. Ao lado, há uma pessoa de frente, vestindo um blusa preta, com os braços cruzados. O texto ""eu quero."" está presente na parte inferior da imagem. Não há textos ou logotipos visíveis na imagem. O contexto sugere que pode ser uma cena de um vídeo, possivelmente de uma campanha ou evento, dada a natureza do texto e a apresentação visual. O grau de confiança é 0.8.",0.8,neutro,alta,"['neutro', 'neutro', 'neutro']",2,large-v3,
Unknown, Tchau.,205.02,205.56,"A imagem mostra uma pessoa em silhueta, com a face escondida, em um ambiente escuro, iluminado por um foco de luz que cria um contraste forte. A pessoa está sentada, com os braços cruzados. Ao lado, há uma figura de uma mulher de frente, vestindo um traje escuro, com os braços cruzados. Não há textos, placas, legendas ou logotipos visíveis na imagem. O contexto sugere que pode ser uma cena de um vídeo ou de uma apresentação, possivelmente relacionada a um evento ou uma série de entrevistas. O grau de confiança é 0.7.",0.7,neutro,alta,"['neutro', 'neutro', 'neutro']",2,large-v3,
SPEAKER_03, Tchau.,206.26,206.8,"A imagem mostra uma pessoa em silhueta, com a face escondida, em um ambiente escuro, iluminado por um foco de luz que cria um contraste forte. A pessoa está sentada, com os braços cruzados. Ao lado, há uma figura de uma mulher de frente, vestindo um traje escuro, com os braços cruzados. Não há textos, placas, legendas ou logotipos visíveis na imagem. O contexto sugere que pode ser uma cena de um vídeo ou de uma apresentação, possivelmente relacionada a um evento ou uma série de entrevistas. O grau de confiança é 0.7.",0.7,neutro,alta,"['neutro', 'neutro', 'neutro']",2,large-v3,
SPEAKER_03, Eu vim aqui porque eu quero muito...,206.8,207.8,"A imagem mostra uma silhueta de uma pessoa em primeiro plano, com a face escura, contra um fundo escuro e um brilho de luz vindo de trás. Ao lado direito, há uma pessoa de frente, vestindo um vestido preto, com os braços abertos. O texto em português na parte inferior da imagem diz: ""Eu vim aqui porque eu quero muito,"". O contexto sugere que pode ser de um evento de palestra ou conferência, possivelmente em um palco. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",2,large-v3,
SPEAKER_03, Muita justiça.,209.32,210.24,"A imagem mostra uma silhueta feminina em primeiro plano, com o rosto voltado para a esquerda. Ao fundo, há uma figura feminina de pé, vestindo um traje escuro, com os braços cruzados. O texto ""eu quero muito a justiça"" está escrito em letras brancas, destacando-se contra o fundo escuro. Abaixo, há um subtítulo em português: ""muito a justiça"". O contexto sugere que pode ser uma imagem de um vídeo ou um material de campanha, possivelmente relacionado a uma discussão sobre justiça ou direitos humanos. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'feliz', 'neutro']",2,large-v3,
SPEAKER_03," E se fosse a filha do Leandro Villela?  O que ele faria com esse rapaz?  Com esse homem, né?  Com esse homem que fez isso?  O que ele faria?",210.98,219.04,"A imagem mostra uma mulher falando, com uma cena desfocada ao fundo, possivelmente uma rua ou área urbana. Há uma legenda em português na parte inferior da imagem que diz: ""E se se fosse a filha"". A mulher está vestindo um blazer escuro e parece estar em um ambiente de entrevista ou palestra. O contexto sugere que pode ser um vídeo de uma entrevista, palestra ou documentário. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",2,large-v3,
